,id,date,tweet
19526,1105340648985518080,2019-03-12 05:32:01,@TonyTesla4Life @tesla_truth @FredericLambert @jeffborden_cga @marc_benton @MrTommyCampbell @Tesla Correct
19539,1105002864898793472,2019-03-11 07:09:47,@teslaownersSV @Jays200 @Tesla Couldn’t resolve all the rights issues. Will add another racing game soon.
19596,1102339932662620160,2019-03-03 22:48:15,@teslaownersSV Yes
19626,1101738512406188032,2019-03-02 06:58:25,"@TonyCrisostomo @tesla_truth @royalflushGK Yeah, we need a few days to update the system. If anyone already paid $3k, they should get $1k back."
19734,1095953042350850049,2019-02-14 07:49:01,@flcnhvy @teslaownersSV @lifebykateb @Tesla @itsCrippleback Yes ♥️ 🎼
19735,1095951337664270336,2019-02-14 07:42:15,"@teslaownersSV @lifebykateb @Tesla @itsCrippleback It will start out slow to make sure there are no corner case issues and then, if that looks good, speed up next week. We def need to add a “Request Latest Update” feature!"
19788,1093425726139772929,2019-02-07 08:26:22,@teslaownersSV @StrikMichael @JothamKitara Sentry Mode (and Dog Mode) roll out next week
19897,1087861236665016321,2019-01-22 23:55:04,"@teslamodel3fan @Tesla Since it’s part of safety &amp; security, all cars with AP2+ hardware will get it"
19933,1084200178087649280,2019-01-12 21:27:20,@teslaownersSV Ok
20034,1078193151498567681,2018-12-27 07:37:33,@teslaownersSV @alexraikos 2020
20233,1069000094479876096,2018-12-01 22:47:38,@EESNY @teslaownersSV @S100Dfan Applying a hydrophobic coating to the radar (located just below nose of car) should help. Easy to do yourself or Tesla service can do it. We’re also working on vision-only driving.
20252,1068387422247907333,2018-11-30 06:13:05,@teslaownersSV Update soon
21113,1016590017052004352,2018-07-10 07:48:42,@teslamodel3fan @Tesla Ok
21541,1005544620854349824,2018-06-09 20:18:14,@teslamarcus1 Coming soon
21545,1005139802826526720,2018-06-08 17:29:38,@teslaology @DMC_Ryan @Tesla We’re building out Tesla body repair in all major metro areas to ensure super fast &amp; excellent outcome
21688,1000456410944061440,2018-05-26 19:19:30,@TKhopshanosov @SaxMike71 @ebol94 @teslainventory @Tesla A Tesla has a usable reserve of 5 to 15 miles range even after the battery reads “empty”. This will not hurt the pack.
21742,999515261479731200,2018-05-24 04:59:43,"@DMC_Ryan @teslanomicsco @Tesla Maybe after you get your Model 3, we can talk about what you like &amp; what needs to be improved"
21743,999513492825620481,2018-05-24 04:52:41,"@DMC_Ryan @teslanomicsco But consider it real. We could unveil Model Y anytime from late this year to mid next year, so March 15 is about right."
21744,999513049470922752,2018-05-24 04:50:55,"@DMC_Ryan @teslanomicsco I just made that up, because the Ides of March sounded good"
21747,999502403207544832,2018-05-24 04:08:37,@teslanomicsco March 15
21818,998739940073590784,2018-05-22 01:38:52,"@teslaology @ElectrekCo @FredericLambert Good point. Yeah, we will do that for the bigger locations."
21822,998673550616621056,2018-05-21 21:15:03,"@reveal @dmatkins137 @ShayneRarma @NASA @Al_Letson Cool, we can do the interview at Tesla in front of the yellow barriers &amp; beeping forklifts you said didn’t exist. Please send your meeting request to wakassliar@tesla.com."
21911,994534079591665664,2018-05-10 11:06:16,@simona_moise @MacTechGenius @teslanomicsco @Wayfair @TeslaClubSweden !! Unnecessary characters. Will change.
21912,994521953754058752,2018-05-10 10:18:05,@MacTechGenius @teslanomicsco @Wayfair @TeslaClubSweden I wrote that masterpiece myself in HTML 1.0
21913,994468381897048069,2018-05-10 06:45:13,"@teslanomicsco @Wayfair @TeslaClubSweden Wow, thanks for the couch! I will match the donation from my foundation."
22038,981975289403076610,2018-04-05 19:22:07,@teslatidbits @Tesla We will add a feature to allow request of latest software version
22079,978142739463208961,2018-03-26 05:32:56,@teslainventory Guaranteed to be Flamethrower-proof!
22499,916407144047558656,2017-10-06 20:57:43,@teslamodel3fan @FredericLambert @MacTechGenius @blundell_apps Answers: Yes. No. Doesn't matter.
23136,856354252209442817,2017-04-24 03:48:58,@JudeBurger @realamberheard @teslaownersau Will definitely do that on my next trip
23165,847890916048338946,2017-03-31 19:18:42,@tesla_addict @TeslaMotors Working on it
23330,828309896122789889,2017-02-05 18:30:43,@christesla @FredericLambert Almost there. We are just being very careful with the rollout.
24275,667516705116065792,2015-11-20 01:35:59,"Ramping up the Autopilot software team at Tesla to achieve generalized full autonomy. If interested, contact autopilot@teslamotors.com."
24818,380454034659753984,2013-09-18 22:11:25,"Engineers interested in working on autonomous driving, pls email autopilot@teslamotors.com. Team will report directly to me."
24976,330877283793530880,2013-05-05 02:51:06,@DouglasBullard @teslamotors Most people have never heard of Nikola Tesla. That will hopefully change over time.
24977,330869907640184832,2013-05-05 02:21:47,"@flyguynscc @teslamotors yes, that has been the goal from the beginning"
25001,329652668547072001,2013-05-01 17:44:55,@realbhuwan @teslamotors Cool :)
25482,1476656306610216960,2021-12-31,@tesla_raj Many UI improvements coming
25494,1476220099682082816,2021-12-29,@esprit_tesla @chazman @lexfridman Yes
25547,1473684831280287744,2021-12-22,@teslatidbits @WholeMarsBlog @DanCrenshawTX A strong bias towards consumption tax makes sense
25572,1472680756434673666,2021-12-20,"@teslaownersSV @SpaceX Long way to go to perfect it, but Starship is really next-level"
25603,1471776979749941249,2021-12-17,@JeanMar49190094 @teslaownersSV It might be
25687,1469825142758989824,2021-12-12,@teslaownersSV It takes 20 years (time from conception to adult) to reverse demographic trends
25721,1469044956736237568,2021-12-10,@teslaownersSV 🔥🔥
25745,1468445256576290818,2021-12-08,@tesla_raj Lot of people don’t realize that you can watch almost any show in a Tesla
25753,1468070398369701890,2021-12-07,@teslafsdbeta Replacing faulty/missing neurons with circuits is the right way to think about it. Many problems can be solved just bridging signals between existing neurons.  Progress will accelerate when we have devices in humans (hard to have nuanced conversations with monkeys) next year.
25758,1468030121399492616,2021-12-07,@teslaownersSV Did it myself 🤣
25784,1466801326218698761,2021-12-03,"@teslaownersSV @WholeMarsBlog It releases internally today, then rolls out to external beta in a few days if no significant issues are found"
25787,1466800744812658691,2021-12-03,@teslaownersSV @WholeMarsBlog Yes
25843,1464507322114342912,2021-11-27,@EvaFoxU @teslaownersSV Yeah
25844,1464506658520899592,2021-11-27,"@teslaownersSV Hypothetically, if they did make lots of electric cars, then they would be the leader"
25856,1464012616792219648,2021-11-26,"@teslaownersSV Great, hope yours is too!"
25857,1464012344120512517,2021-11-26,@teslaownersSV Haha true
25866,1463703673045925890,2021-11-25,@teslainventory Yes
25900,1462885540165005314,2021-11-23,@billhuang688 @teslaownersSV @boringcompany We do need to have the Fallout-themed party! Aiming to do that once international travel restrictions are lifted.
25901,1462885006465028108,2021-11-23,"@mickakers @teslaownersSV @boringcompany Meant to say county (sigh). Airport will be part of it, but required additional federal approvals."
25903,1462877141981405188,2021-11-23,"@teslaownersSV @boringcompany It’s either traffic forever or tunnels. Try our first operational tunnel in Vegas at the convention center! The city just approved a full tunnel network, connecting major hotels, convention center &amp; airport."
25922,1462546740331040781,2021-11-22,"@teslaownersSV @jasontallman @YouTube I bounce around WSJ, NYT, BBC, Bloomberg, WaPo &amp; twitter generally.   Better to follow individual journalists than publications, as there is a wide range of quality."
25929,1462204414270197763,2021-11-21,"@teslaownersSV Unfortunately, there is just no way to make a motorcycle safe. Motorcyclist deaths per mile are ~29 times higher than car occupants.  https://t.co/zu5HAzNFhe"
25930,1462199399640010753,2021-11-21,@teslaownersSV Much has changed
25935,1461885253493170179,2021-11-20,@teslaownersSV @UniverCurious Electrical &amp; mechanical engineering
25937,1461883543081078793,2021-11-20,"@tesla_addicted One of the improvements to FSD vision involves training with actual photon counts, so removing the filters used to make pictures pretty to the human eye"
25989,1460307361420263426,2021-11-15,"@PPathole @teslaownersSV @Kristennetten @itsALLrisky @SenSanders Yes, that is the other major source of dilution. All employees receive stock after a year at Tesla and we now have over 100,000 employees worldwide."
25991,1460304169483612165,2021-11-15,"@teslaownersSV @Kristennetten @itsALLrisky @SenSanders I had majority control for the first 5 years or so of Tesla, but car companies need lots of capital, so now I’m around 20% or so, despite putting in as much as I could along the way"
26020,1459482471247097858,2021-11-13,@PPathole @teslaownersSV @SamTwits Exactly
26023,1459329085520461825,2021-11-13,"@teslaownersSV @SamTwits Once the board was presented with the evidence of Eberhard’s deception/fraud &amp; the dire state of the company, all board members, including those he appointed, voted unanimously to fire him in August 2007."
26024,1459327764977393665,2021-11-13,@teslaownersSV @SamTwits Thinking of doing a podcast “Hardcore History” style that tells what really happened at Tesla in those early years
26025,1459327262289973251,2021-11-13,"@teslaownersSV @SamTwits He came damn close to killing Tesla through a combination of bad management decisions, driving out talented people, bad engineering, major blunders in supply chain &amp; an elaborate deception about the true cost &amp; schedule of the Tesla Roadster."
26028,1458969705767710720,2021-11-12,"@teslaownersSV @24_7TeslaNews @SpaceX No guarantees, but maybe next month. Requires quite a lot of incremental testing &amp; code tweaks for different road system in Canada."
26029,1458969054178336769,2021-11-12,@24_7TeslaNews @teslaownersSV @SpaceX Hoping to start releasing to 98 scores with V10.5 in about 10 days
26030,1458968534948667393,2021-11-12,@teslaownersSV @SpaceX Ancient times
26071,1456796712392081410,2021-11-06,"@teslaownersSV Haha true! The top alternate name, if we couldn’t acquire the Tesla Motors trademark, was Faraday, which a competitor ended up using."
26084,1456138892864851968,2021-11-04,@teslaownersSV Cool :)
26092,1455670543848460296,2021-11-03,@teslaownersSV !
26098,1455351085170823169,2021-11-02,"@teslaownersSV You’re welcome!  If any of this is based on Hertz, I’d like to emphasize that no contract has been signed yet.  Tesla has far more demand than production, therefore we will only sell cars to Hertz for the same margin as to consumers.  Hertz deal has zero effect on our economics."
26116,1454933533814927365,2021-11-01,"@garycruz @truth_tesla @zshahan3 @garyblack00 @WholeMarsBlog @SawyerMerritt Yup, 2nd UAW president in a row. Unlikely to be the last."
26118,1454929736799490048,2021-11-01,@truth_tesla @zshahan3 @garyblack00 @WholeMarsBlog @SawyerMerritt  https://t.co/WAWkkEMvS5
26119,1454929058706432002,2021-11-01,@truth_tesla @zshahan3 @garyblack00 @WholeMarsBlog @SawyerMerritt  https://t.co/DxY57KUcmf
26120,1454926841467256835,2021-11-01,@truth_tesla @zshahan3 @garyblack00 @WholeMarsBlog @SawyerMerritt Biden is a UAW 🧦 puppet
26138,1454115829193261062,2021-10-29,@ray4tesla “Tesla Hertz Shorts”
26149,1453777574627352580,2021-10-28,@teslaownersSV @Teslarati @ResidentSponge Tesla always pays its debts
26160,1453476798029869056,2021-10-28,@tesla_raj 👻
26161,1453476666379014154,2021-10-28,@tesla_raj You can also talk through the car speaker. Great for practical jokes :)
26168,1453166769120612360,2021-10-27,"@teslaownersSV Wow, 13 years ago"
26229,1451572391595986949,2021-10-22,@teslaownersSV @boringcompany It’s gonna be great!
26233,1451354738935615489,2021-10-22,"@teslaownersSV @Erdayastronaut Yeah, although early production cars will need camera upgrades, as well as FSD computer (all included in the price)"
26244,1451011602489163782,2021-10-21,@BabyTesla3 @teslaownersSV @TheRealBuzz Very soon
26245,1451011122228826116,2021-10-21,"@OwenSparks_ @teslaownersSV @TheRealBuzz Yeah, when we’re out of beta"
26246,1451010696465076225,2021-10-21,@teslaownersSV @TheRealBuzz Most likely
26267,1449874837929869325,2021-10-18,@teslaownersSV ♥️
26284,1448850963897462804,2021-10-15,@teslaownersSV Technical details will be in release notes
26297,1448569328060624897,2021-10-14,@JayinShanghai @brc06 @Tesla @TeslaCharging @teslacn They will
26311,1448041009590542336,2021-10-13,@teslaownersSV @JonErlichman 😜
26313,1448021992251301888,2021-10-13,"@teslaownersSV Production, supply chain &amp; logistics are so hard!"
26343,1446835576729182214,2021-10-09,"@truth_tesla It will hopefully achieve sustained cycle time of 45 seconds. At 75% uptime over an average week, that’s ~10k/week if run 24/7."
26344,1446759772620005379,2021-10-09,@teslaownersSV Sunday/Monday
26437,1440778702476832778,2021-09-23,@EvaFoxU @ChesterNoBS @truth_tesla Giga Berlin will help a lot
26442,1440732712289984519,2021-09-22,@EvaFoxU @ChesterNoBS @truth_tesla Logistics is underrated
26443,1440729549239558148,2021-09-22,"@EvaFoxU @ChesterNoBS @truth_tesla Exactly. Giga Shanghai makes cars for export in first half of quarter, then cars for far away parts of China, then cars for nearby parts of China.   Net result is a crazy wave of deliveries end of quarter. It is tough on our team, so we’re hoping to reduce the wave in Q4 &amp; Q1."
26454,1440017820167938054,2021-09-20,@ray4tesla Tesla has not yet decided on a fourth Gigafactory location
26456,1439840278362329094,2021-09-20,@teslaownersSV @Tesla Which games did they like most?
26458,1439788369257639939,2021-09-20,@teslaownersSV @TeslaGong @WholeMarsBlog Good
26459,1439787982475743241,2021-09-20,"@TeslaGong @teslaownersSV @WholeMarsBlog No, has to be turned on by car owner"
26461,1439787653394747395,2021-09-20,@teslaownersSV @WholeMarsBlog Tesla insurance calculator will show status in real-time &amp; tell you what actions are needed to be rated “good driver”
26465,1439699675494461440,2021-09-20,@FiveTweetTSLA @tesla_lion @archillect Seems that way
26471,1439600100490334220,2021-09-19,@AustinTeslaClub @Tesla @TeslaOwnersEBay @TeslaOwnersUAE @EvaFoxU @leastImAlive @teslaownersSV @gailalfa1 @live_munro @OwenSparks_ I wish there were more
26472,1439599799049801728,2021-09-19,@AustinTeslaClub @Tesla @TeslaOwnersEBay @TeslaOwnersUAE @EvaFoxU @leastImAlive @teslaownersSV @gailalfa1 @live_munro @OwenSparks_ So few products that you truly love 💕
26489,1439143782478450692,2021-09-18,@Aristot21520213 @ray4tesla Exactly
26513,1438569355328036869,2021-09-16,@teslaownersSV Maneuverability is important for safety
26547,1436774682527678475,2021-09-11,@BLKMDL3 @teslaownersSV Three weeks
26548,1436767173926690818,2021-09-11,@teslaownersSV Digital clock coming in 2 weeks
26592,1434204068491063299,2021-09-04,@SP_LimitReviews @Tesla @CodingMark @Manic_Marge @teslainventory @WholeMarsBlog Lot of good work happening on Tesla sound codec &amp; audio software in general. Aiming for maximum music dopamine in your brain!
26596,1433864931753955328,2021-09-03,"@flcnhvy @WholeMarsBlog @truth_tesla @LimitingThe This is obv debatable, but I’d call anything with ~300 miles / ~500 km of true usable travel distance “long range”, beyond that “very long range”"
26597,1433857650916151298,2021-09-03,"@WholeMarsBlog @truth_tesla @LimitingThe There are vast amounts of iron (and lithium) on Earth, but much less nickel.   For global industry to scale battery production to ~10 TWh/year, it needs to be mostly iron.  Higher energy density of Nickel only needed for very long range vehicles &amp; aircraft."
26598,1433824611825700868,2021-09-03,@truth_tesla @LimitingThe Our new cell is 46mm diameter with steel shell &amp; even that was huge challenge for propagation resistance
26599,1433823519146577920,2021-09-03,"@truth_tesla @LimitingThe Yes.   Physics of large cells means distance from cooling loop to center of cell is high, so harder to prevent hotspots.  Then, pressure &amp; heat released from large cell in weak bag make it impossible to stop whole pack from burning.  Pretty basic."
26603,1433605370337849362,2021-09-03,@teslaownersSV And Beta 10 is a step change improvement from what you have!
26654,1432268048610758658,2021-08-30,@SamTwits @truth_tesla @DougCoupland @Grimezsz ~110k
26655,1432267488054681603,2021-08-30,@truth_tesla @DougCoupland @Grimezsz I added the Archangel-12 part … and obviously have a fondness for the letter X
26664,1431822846368571398,2021-08-29,@teslaownersSV Of course
26670,1431520396147363840,2021-08-28,@teslaownersSV Sure
26707,1429697624207106053,2021-08-23,@teslaownersSV I never said this!
26720,1428556366344425473,2021-08-20,"@teslaownersSV @westcoastbill We have almost all the pieces needed for humanoid robots, since we already make robots with wheels"
26773,1426292146525589506,2021-08-14,@999BPM @tesla_adri @WholeMarsBlog As Jeffrey Besos is amply demonstrating
26774,1426291484035268619,2021-08-14,@999BPM @tesla_adri @WholeMarsBlog No amount of money can defy physics
26809,1423763112344231941,2021-08-07,@teslaownersSV Long time
26842,1423155872524558341,2021-08-05,@teslaownersSV @WalterIsaacson He’s shadowed me for several days so far
26855,1422777748041383938,2021-08-04,"@teslaownersSV @NASA I thought we had lost for sure. We were just a tiny company back then, only 1 of 4 launches got to orbit &amp; I had no money left. Out of the blue, a few days before Christmas, NASA calls to say we won."
26856,1422775612737998848,2021-08-04,"@teslaownersSV @NASA Just want to say thanks to those in government who fight hard for the right thing to happen, despite extreme pressure to do otherwise.   Therein lies the core goodness of the American state."
26857,1422773447961284608,2021-08-04,"@teslaownersSV @NASA I do love NASA, always have"
26858,1422771338880733189,2021-08-04,@teslaownersSV @NASA It’s true
26859,1422736105779179520,2021-08-04,@teslaownersSV The sheer amount of time Tesla has spent dealing with bike lane is staggering. Short answer … yes.
26871,1422289151693672448,2021-08-03,@tesla4k @MatanMazursky It was difficult
26884,1421575127846764548,2021-08-01,@doge_southern @truth_tesla @ConsumerReports They do
26885,1421573785988309002,2021-08-01,"@truth_tesla @ConsumerReports Reason we hustled so much to get Autopilot V1 out was that someone driving non-Autopilot Tesla fell asleep, crashed &amp; killed cyclist (Tesla driver was uninjured).  Driver nonetheless sued us saying new car smell made him fall asleep (sigh). Judge didn’t agree."
26935,1420815986379436035,2021-07-29,@AustinTeslaClub @Tesla @FutureJurvetson @TeslaForThe_Win @TeslaNY @EvaFoxU @co_tesla @Gf4Tesla @bentv_sh @gailalfa1 Feels so long ago
26956,1420084028099661828,2021-07-27,"@DimaZeniuk @truth_tesla That’s a low bar. Carmakers have never valued software engineering highly, although VW is trying to change that.   I personally wrote software for 20 years &amp; have huge respect for software engineers. Tesla is on par with best software companies &amp; is leader in real world AI."
26957,1420081643293974528,2021-07-27,"@truth_tesla Tesla software team is excellent even when compared to the best software companies. This is a big deal, as cars are very much computers on wheels."
26958,1420031555653799948,2021-07-27,@teslaownersSV @Tesla Great work by Tesla Giga Berlin team &amp; supporting contractors!
27021,1418294942586261506,2021-07-22,@teslaownersSV 🤣🤣
27075,1415904375944499207,2021-07-16,@AustinTeslaClub @SpaceX @austinbarnard45 @PPathole @TeslaOwnersEBay @bluemoondance74 @teslaownersSV @JohnnaCrider1 @TeslaNY Absolutely!
27173,1413266551768338433,2021-07-09,@ElonardoM @WholeMarsBlog @FrenchieEAP @kimpaquette @28delayslater @AIDRIVR @Gfilche @HyperChangeTV @teslaownersSV @RationalEtienne 🤣🤣
27186,1413023979510636544,2021-07-08,"@teslaownersSV Beta 9 will start uploading at midnight California time on Friday. Bear in mind, it is still just a beta!"
27187,1413021267997995008,2021-07-08,"@JeffTutorials @agokimpian @Vancity_Tesla @WholeMarsBlog @teslaownersSV Depends on how the limited beta goes. If it goes well, maybe a month or so."
27188,1413019658706378753,2021-07-08,@agokimpian @Vancity_Tesla @WholeMarsBlog @teslaownersSV Improved FSD screen. Attempting to show the “mind” of the car.
27189,1413017768627159042,2021-07-08,@WholeMarsBlog @teslaownersSV Saturday
27190,1413017343480025088,2021-07-08,@teslaownersSV Releasing Beta V9 end of week
27213,1412003389353779204,2021-07-05,@TaiigerBlue @Tesla @omarsultan @pauljamil @WholeMarsBlog @slye @JohnnaCrider1 @teslaownersSV @tesla_raj @Manic_Marge It’s awesome
27229,1411572881306243075,2021-07-04,@teslaownersSV @Tesla Cool
27238,1411072449563619331,2021-07-03,@24_7TeslaNews @teslaownersSV @FelixSchlang Both great
27239,1411072156239204356,2021-07-03,@teslaownersSV @FelixSchlang Two weeks
27241,1411071668051537926,2021-07-03,"@teslaownersSV @NatGeo Yes. Long-term, all settings will be in your Tesla app and car will auto adjust."
27275,1410505713206521859,2021-07-01,"@teslaownersSV @SpaceX I do live in a $50k house, but not this specific one"
27319,1408356610624327685,2021-06-25,"@WholeMarsBlog @teslaownersSV @SpaceX I’m driving “alpha” 9, but we need to fix some obvious issues before releasing beta 9, hopefully next week. FSD subscription capability should be turning on via the Tesla app."
27320,1408353040768319490,2021-06-25,"@teslaownersSV @SpaceX “It will be like this, but bigger”"
27351,1406450046472622084,2021-06-20,@teslaownersSV Yeah
27356,1406030012839436288,2021-06-19,@teslaownersSV True
27376,1405037405141307396,2021-06-16,@Aakashy78549221 @tesla_raj Nice
27377,1405027427537981442,2021-06-16,@RationalEtienne @tesla_raj Maybe we should advertise informationally just so people know stuff like this exists
27378,1405027027443347457,2021-06-16,@RationalEtienne @tesla_raj Most people have no idea just how good the Tesla air purification system is. Literally 10X better than any other car.
27379,1405026591541927936,2021-06-16,"@RationalEtienne @tesla_raj Oh man, home hvac that is super energy efficient, quiet &amp; purifies the air would be great. We developed it for the car, but it can be scaled up for home use."
27380,1405008067775762432,2021-06-16,@tesla_raj New HVAC firmware coming soon that will make it quieter
27419,1402770491211804672,2021-06-10,@teslaownersSV Exactly
27448,1401490554396024834,2021-06-06,@teslaownersSV The operating costs of a Tesla are also much lower than a gasoline cruiser!
27476,1400059387578814465,2021-06-02,"@teslaownersSV Thanks :) Seriously, it was so insane! Fud still happening a little, but doesn’t resonate when enough people have the product."
27482,1400027301253988353,2021-06-02,@teslaownersSV We went public for $3.40/share!
27510,1398517813502005250,2021-05-29,@teslaownersSV @TeslaNY Dark Helmet emotes Plaid well
27555,1395554979851554817,2021-05-21,@teslaownersSV This will actually be able to fly very briefly. I always laughed at flying cars &amp; now making one. Fate 🖤 irony haha.
27613,1393064162335485952,2021-05-14,@teslaownersSV 3/4 of the way around the Earth
27696,1387894284041527297,2021-04-30,@teslaownersSV Was using this in my car last night
27697,1387893690354515970,2021-04-30,@teslaownersSV FSD display V9.0 will show actual probability distribution of objects – true mind’s eye of the neural net. This is so cool!
27699,1387892143792984065,2021-04-30,@adamcarter @teslaownersSV @TeslaNY @Tesla True. Anyone paying attention to the rate of improvement will realize that Tesla Autopilot/FSD is already superhuman for highway driving &amp; swiftly getting there for city streets.
27701,1387574315969880068,2021-04-29,"@jgrano305 @tobyliiiiiiiiii @teslaownersSV @TeslaNY @Tesla Hopefully, later this year for several more states. Insurance is different for almost every state in America &amp; regulatory approvals take time."
27702,1387573708483710978,2021-04-29,@tobyliiiiiiiiii @teslaownersSV @TeslaNY @Tesla And hopefully EU this summer
27703,1387573516040609796,2021-04-29,@tobyliiiiiiiiii @teslaownersSV @TeslaNY @Tesla Probably a few months. There are many subtle differences between US &amp; Canada driving.
27704,1387572858768007179,2021-04-29,@teslaownersSV @TeslaNY @Tesla Gating factor is achieving &amp; proving higher safety with pure vision than with vision+radar. We are almost there.  FSD Beta V9.0 will blow your mind.
27705,1387558563208368131,2021-04-29,@teslaownersSV @TeslaNY @Tesla Probably two weeks
27772,1384718706014441475,2021-04-21,@teslaownersSV cgi irl!
27783,1383966077344894979,2021-04-19,@teslaownersSV @SpaceX @NASA @considercosmos Support for humanity’s future in space is super appreciated. Let’s make the sci-fi future we want real!
27815,1382467430614667265,2021-04-15,@AustinTeslaClub @TslaCC @teslaquadcities @teslaownersvn @SjvTesla @TeslaOwnersEBay @CodingMark @billhuang688 @gailalfa1 @Tesla 🥰
27847,1380800869382320134,2021-04-10,@tesla_adri @WholeMarsBlog These things are best thought of as probabilities. There are 5 forward-facing cameras. It is highly likely that at least one of them will see multiple cars ahead.
27863,1380680228230426625,2021-04-10,@teslaownersSV @neuralink Turns out 🐒 love video games &amp; snacks just like us!
27935,1377901867313688578,2021-04-02,@teslaownersSV @Tesla 🤣🤣
28036,1372792170147553292,2021-03-19,@teslaownersSV 💯
28082,1370009954833338374,2021-03-11,@tesla_adri @28delayslater @TrevorMahlmann @SpacePadreIsle Dieses Jahr
28157,1366847359431282688,2021-03-03,@teslaownersSV Yup
28191,1364749052626231296,2021-02-25,"@teslaownersSV Probably mid year, but Starlink is really meant for those who are least served. Bay usually has great Internet."
28197,1364528615354818562,2021-02-24,@flcnhvy @HsueEugene @teslaownersSV @cleantechnica Potentially
28198,1364491362100477952,2021-02-24,"@TesLatino @teslaownersSV @cleantechnica Many steps forward, some steps back. Yes, we do a lot of QA before releasing a beta version."
28200,1364481755873488896,2021-02-24,@HsueEugene @teslaownersSV @cleantechnica Seems likely
28201,1364480679019429888,2021-02-24,"@teslaownersSV @cleantechnica We’re upgrading all NNs to surround video, using subnets on focal areas (vs equal compute on all uncropped pixels) &amp; many other things, so more time needed to write &amp; validate software. Maybe something next week.  This is evolving into solving a big part of physical world AI."
28218,1363783322770448386,2021-02-22,@teslaownersSV Final design is looking👌 Was just in the studio
28277,1359965891245473793,2021-02-12,@teslacn Congratulations Tesla China for amazing execution last year. Now on to the next for even more!!
28384,1355619535005446145,2021-01-31,@we5dogg @teslaownersSV No escaping that for me
28399,1354951380037984256,2021-01-29,@teslaownersSV @GameSpot Buy &amp; hold companies that make goods &amp; produce services you love
28412,1354879283588694017,2021-01-28,@RationalEtienne @teslavangelist Yes
28421,1354686605261496320,2021-01-28,@teslaownersSV @DMC_Ryan A little
28456,1353566900475752453,2021-01-25,@TeslaGong @teslaownersSV @cleantechnica I hope so
28458,1353565700170805250,2021-01-25,@teslaownersSV @cleantechnica Sorry for the version confusion. V8.1 is what it should say for FSD. Separate version number for rest of car.
28460,1353548335768956929,2021-01-25,@RicGuccio @teslaownersSV It floats
28466,1353108511610204160,2021-01-24,@teslascope We’re switching to a more sensible FSD version numbering to distinguish between major &amp; minor updates. Current build is FSD 8.1. It drove me to an unfamiliar location in LA &amp; back last night with no interventions!
28489,1350916326165008396,2021-01-18,@teslaownersSV This is a good one
28576,1347204606414131200,2021-01-07,"@teslaownersSV Well, back to work …"
28577,1347204459147902978,2021-01-07,@teslaownersSV How strange
28597,1500028396436340736,2022-03-05,@teslaownersSV A beautiful home for life
28614,1499585763087843329,2022-03-04,@teslaownersSV @tobyliiiiiiiiii Game on
28634,1498940416053420037,2022-03-02,"@teslaownersSV 🤣🤣 That was me tweeting from @SpaceX when someone else had snatched my name.   I was actually one of the earliest Twitter users, but dropped my account because people were tweeting such trivialities at first. @westcoastbill convinced me to get back in."
28644,1498856948321722370,2022-03-02,"@teslaownersSV @WholeMarsBlog Our primary challenge is affordability. Creating an expensive truck is relatively easy.   If it is extremely hard to do so for Tesla, despite our much greater economies of scale &amp; better technology, then it is damn near impossible for others."
28661,1497273425966022669,2022-02-25,"@teslaownersSV @SpaceX Starlink is a little patchy to Tonga right now, but will improve dramatically as laser inter-satellite links activate"
28668,1497101463146971159,2022-02-25,@teslaownersSV @moxie Just iMessage &amp; Signal
28675,1496554977661231107,2022-02-23,@ziqi37 @teslaownersSV @SECGov Exactly
28695,1496197091227574274,2022-02-22,"@teslaownersSV Small changes usually affect production for less than an hour, as they’re applied to a few stations during breaks.  Big changes may impact output for a day or two. Reversing out big changes or unexpected parts shortages are what impact several days."
28696,1496195175990845441,2022-02-22,@teslaownersSV Sometimes 20 small changes in a single week
28737,1495320076135792644,2022-02-20,"@TeslaOwnersEBay @WholeMarsBlog @teslaownersSV @MadonnaInn @telsa @SjvTesla @TeslaClubSoCal @TeslaClubLA @TeslaOwnersNBay @MyTeslaAdventur @teslaownersriv1 @OCTeslaClub @Tesla Depends mostly on FAA certification, but hopefully within 6 months.   We’re testing on Gulfstreams to debug issues, but deployment priority is commercial airliners."
28738,1495311848668729346,2022-02-20,@teslaownersSV @MadonnaInn @telsa @SjvTesla @TeslaClubSoCal @TeslaClubLA @TeslaOwnersNBay @MyTeslaAdventur @teslaownersriv1 @OCTeslaClub @Tesla Cybertruck
28739,1495311500549898243,2022-02-20,"@WholeMarsBlog @teslaownersSV @MadonnaInn @telsa @SjvTesla @TeslaClubSoCal @TeslaClubLA @TeslaOwnersNBay @MyTeslaAdventur @teslaownersriv1 @OCTeslaClub @Tesla Yes, in the air"
28740,1495310201649451012,2022-02-20,@teslaownersSV @MadonnaInn @telsa @SjvTesla @TeslaClubSoCal @TeslaClubLA @TeslaOwnersNBay @MyTeslaAdventur @teslaownersriv1 @OCTeslaClub @Tesla Probably
28762,1494584326142390272,2022-02-18,@teslaownersSV Pretty much 🤣🤣
28768,1494349659111833600,2022-02-17,"@truth_tesla @CoinDesk @Aoyon_A @realDannyNelson For an in-depth explanation, read  https://t.co/eEojD2dQ2k"
28796,1492761967081181184,2022-02-13,@teslaownersSV Ancient times
